Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
miraj-by-sehar-3pc-lawn-embroidered-shirt-with-diamond-printed-dupatta-and-trouser-rare-1364,Rare- 3Pc Lawn Embroidered Shirt With Diamond Printed Dupatta And Trouser-Rare-1364,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Lawn Embroidered Shirt with Daman Embroidered Patch</li>
<li data-mce-fragment=""1"">Lawn Embroidered Sleeves</li>
<li data-mce-fragment=""1"">Diamond Printed Dupatta</li>
<li data-mce-fragment=""1"">Lawn Plain Back</li>
<li data-mce-fragment=""1"">Lawn Trouser with Embroidered Patch</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul>
<!----> This rare- 3pc lawn embroidered shirt with diamond printed dupatta and trouser-rare-1364 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",Rarestore.pk,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Bridal & Beyond, Designer Picks, DIAMOND, DUPATTA, EMBROIDERED, LAWN, PRINTED, RARE-, Seasonal Favorites, SHIRT, TROUSER-RARE-1364, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3099.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/X1-Copy.webp?v=1738326231,1,"An elegant rare- 3pc lawn embroidered shirt with diamond printed dupatta and trouser-rare-1364, perfect for Pakistani fashion and trending events.",false,RARE- 3PC LAWN EMBROIDERED SHIRT WITH DIAMOND PRINTED DUPATTA AND TROUSER-RARE-1364 Price in Pakistan,"Discover the latest RARE- 3PC LAWN EMBROIDERED SHIRT WITH DIAMOND PRINTED DUPATTA AND TROUSER-RARE-1364 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
miraj-by-sehar-3pc-lawn-embroidered-shirt-with-diamond-printed-dupatta-and-trouser-rare-1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/X2-Copy.webp?v=1738326231,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
miraj-by-sehar-3pc-lawn-embroidered-shirt-with-diamond-printed-dupatta-and-trouser-rare-1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/X3.webp?v=1738326231,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
miraj-by-sehar-3pc-lawn-embroidered-shirt-with-diamond-printed-dupatta-and-trouser-rare-1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/X4-Copy.webp?v=1738326231,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
miraj-by-sehar-3pc-lawn-embroidered-shirt-with-diamond-printed-dupatta-and-trouser-rare-1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/X5.webp?v=1738326231,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-2pc-lawn-embroidered-shirt-with-trouser-rare-1334,Rare - 2Pc Lawn Embroidered Shirt With Trouser-Rare-1334,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Lawn Embroidered Shirt<br data-mce-fragment=""1"">
</li>
<li data-mce-fragment=""1"">Lawn Embroidered Sleeves</li>
<li data-mce-fragment=""1"">Lawn Trouser</li>
<li data-mce-fragment=""1"">Unstitched 3PC Dress</li>
</ul>
<!---->",Rarestore.pk,Apparel & Accessories > Clothing > Uniforms,clothing,"",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,2999.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/BB1_6ed90efb-c42a-4dbf-961e-e795d5e8e2e0.webp?v=1738326232,1,"",false,,,2306,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
jazmin-2pc-lawn-embroidered-shirt-with-trouser-rare-1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/BB2_2e184f60-cf7d-4223-8cfa-fb14d496ba89.webp?v=1738326232,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-2pc-lawn-embroidered-shirt-with-trouser-rare-1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/BB3_7fa2fe38-26e7-4b55-8ccb-da15e657d10b.webp?v=1738326232,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-2pc-lawn-embroidered-shirt-with-trouser-rare-1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/BB4.webp?v=1738326232,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-rare-1334,Rare- 3Pc Lawn Embroidered Shirt With Diamond Print Dupatta And Trouser--1334,"<ul>
<li>Lawn Embroidered Shirt<br>
</li>
<li>Lawn Embroidered Sleeves</li>
<li>Lawn Trouser</li>
<li>Diamond Printed Dupatta</li>
<li>Unstitched 3PC Dress</li>
</ul>
<!----> This rare- 3pc lawn embroidered shirt with diamond print dupatta and trouser--1334 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",Rarestore.pk,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Brandsinn Design, Bridal & Beyond, DIAMOND, DUPATTA, EMBROIDERED, LAWN, Lawn Luxe 2025, PRINT, RARE-, SHIRT, TROUSER--1334, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4199.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/J1_40e4e957-67d8-4fa0-b00f-c4c4657e3196.webp?v=1738326233,1,"An elegant rare- 3pc lawn embroidered shirt with diamond print dupatta and trouser--1334, perfect for Pakistani fashion and trending events.",false,RARE- 3PC LAWN EMBROIDERED SHIRT WITH DIAMOND PRINT DUPATTA AND TROUSER--1334 Price in Pakistan,"Discover the latest RARE- 3PC LAWN EMBROIDERED SHIRT WITH DIAMOND PRINT DUPATTA AND TROUSER--1334 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-rare-1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/J2_a48c3f8c-f98c-450d-a5d6-ded1f3407c9b.webp?v=1738326233,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-rare-1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/J3_fb6b46c0-1b3e-46c0-bd4d-0dbdd5b46901.webp?v=1738326233,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-rare-1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/J4_5ea03e41-bf61-4f4c-9f9e-1aea2889ff6b.webp?v=1738326233,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-1332,Rare- 3Pc Lawn Embroidered Shirt With Diamond Print Dupatta And Trouser-1332,"<ul>
<li>Lawn Embroidered Shirt<br>
</li>
<li>Lawn Embroidered Sleeves</li>
<li>Lawn Trouser</li>
<li>Diamond Printed Dupatta</li>
<li>Unstitched 3PC Dress</li>
</ul>
<!----> This rare- 3pc lawn embroidered shirt with diamond print dupatta and trouser-1332 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",Rarestore.pk,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Brandsinn Design, Designer Picks, DIAMOND, DUPATTA, EMBROIDERED, LAWN, PRINT, RARE-, SHIRT, Summer New Arrival, TROUSER-1332, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4199.00,12000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/AN1-Copy.webp?v=1738326234,1,"An elegant rare- 3pc lawn embroidered shirt with diamond print dupatta and trouser-1332, perfect for Pakistani fashion and trending events.",false,RARE- 3PC LAWN EMBROIDERED SHIRT WITH DIAMOND PRINT DUPATTA AND TROUSER-1332 Price in Pakistan,"Discover the latest RARE- 3PC LAWN EMBROIDERED SHIRT WITH DIAMOND PRINT DUPATTA AND TROUSER-1332 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/AN2-Copy.webp?v=1738326234,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/AN3-Copy.webp?v=1738326234,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/AN4-Copy.webp?v=1738326234,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-lawn-embroidered-shirt-with-diamond-print-dupatta-and-trouser-1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/AN5-Copy.webp?v=1738326234,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-dhanak-embroidered-shirt-with-organza-embroidred-dupatta-and-trouser-bic-3209,Rare 3Pc Dhanak Embroidered Shirt With Organza Embroidred Dupatta And Trouser-3209,"<ul>
<li>Dhanak Embroidered Shirt<br>Dhanak Embroidered Sleeves</li>
<li>Dhanak Embroidered Back<br>Dhanak Trouser<br>
</li>
<li><span>Organza Embroidered Dupatt</span></li>
</ul> This rare 3pc dhanak embroidered shirt with organza embroidred dupatta and trouser-3209 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",Rarestore.pk,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, AND, Designer Picks, DHANAK, DUPATTA, EMBROIDERED, EMBROIDRED, ORGANZA, RARE, Seasonal Favorites, SHIRT, Summer New Arrival, TROUSER-3209, WITH",true,Title,Default Title,,,,,,,,,0.0,,-3,deny,manual,3699.00,9000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/GNRH.jpg?v=1738326235,1,"An elegant rare 3pc dhanak embroidered shirt with organza embroidred dupatta and trouser-3209, perfect for Pakistani fashion and trending events.",false,RARE 3PC DHANAK EMBROIDERED SHIRT WITH ORGANZA EMBROIDRED DUPATTA AND TROUSER-3209 Price in Pakistan,"Discover the latest RARE 3PC DHANAK EMBROIDERED SHIRT WITH ORGANZA EMBROIDRED DUPATTA AND TROUSER-3209 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
jazmin-3pc-dhanak-embroidered-shirt-with-organza-embroidred-dupatta-and-trouser-bic-3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/M5.jpg?v=1738326236,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-dhanak-embroidered-shirt-with-organza-embroidred-dupatta-and-trouser-bic-3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/M4.jpg?v=1738326236,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-dhanak-embroidered-shirt-with-organza-embroidred-dupatta-and-trouser-bic-3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/M3.jpg?v=1738326236,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-dhanak-embroidered-shirt-with-organza-embroidred-dupatta-and-trouser-bic-3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/M2.jpg?v=1738326236,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
sapphire-3pc-dhanak-embroidered-with-organza-embroidered-print-dupatta-bic-3136,Rare- 3Pc Dhanak Embroidered With Organza Embroidered Print Dupatta-3136,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Embroidered Dhanak Front</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Embroidered Dhanak  Sleeves</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Digital Printed Organza Duppata</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Dyed Dhanak  Backside</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Dyed Dhanak trouser</span></li>
</ul>
<p data-mce-fragment=""1""> </p> This rare- 3pc dhanak embroidered with organza embroidered print dupatta-3136 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"3PC, Bridal & Beyond, DHANAK, DUPATTA-3136, EMBROIDERED, Lawn Luxe 2025, Organza, PRINT, RARE-, WITH",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,2999.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/ASIM-JOFA-EMBROIDERED-SUMMER-WOMEN-3PC_3169f910-39c3-4c38-b059-0454698007fc.jpg?v=1738326237,1,"An elegant rare- 3pc dhanak embroidered with organza embroidered print dupatta-3136, perfect for Pakistani fashion and trending events.",false,RARE- 3PC DHANAK EMBROIDERED WITH ORGANZA EMBROIDERED PRINT DUPATTA-3136 Price in Pakistan,"Discover the latest RARE- 3PC DHANAK EMBROIDERED WITH ORGANZA EMBROIDERED PRINT DUPATTA-3136 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
sapphire-3pc-dhanak-embroidered-with-organza-embroidered-print-dupatta-bic-3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/2_ac0c4cb5-560a-4d4f-8ca0-e88aa87bd971.webp?v=1738326237,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
sapphire-3pc-dhanak-embroidered-with-organza-embroidered-print-dupatta-bic-3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/3.webp?v=1738326237,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
sapphire-3pc-dhanak-embroidered-with-organza-embroidered-print-dupatta-bic-3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/4.webp?v=1738326237,4,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
sapphire-3pc-dhanak-embroidered-with-organza-embroidered-print-dupatta-bic-3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/5.webp?v=1738326237,5,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-viscouse-embroidered-with-chiffon-embroidered-dupatta-bic-3,Rare - 3Pc Dhanak Embroidered With Dhanak Embroidered Shawl -3,"<div data-mce-fragment=""1""><i data-mce-fragment=""1"">Dhanak Embroidered  shirt </i></div>
<div data-mce-fragment=""1""><i data-mce-fragment=""1"">Dhanak Embroidered sleeves</i></div>
<div data-mce-fragment=""1""><i data-mce-fragment=""1"">Dhanak Chiffon Embroidered<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1""> </span>Dupatta</i></div>
<div data-mce-fragment=""1""><i data-mce-fragment=""1"">Dhanak Lawn</i></div>
<div data-mce-fragment=""1""><i data-mce-fragment=""1"">Dhanak Trouser</i></div>
<p data-mce-fragment=""1"">Unstiched </p>",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,MARIA B,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3899.00,10000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/WhatsAppImage2024-02-11at9.00.49PM_3.webp?v=1738326238,1,"",false,,,5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
maria-b-3pc-viscouse-embroidered-with-chiffon-embroidered-dupatta-bic-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/mpc-21-101c2.webp?v=1738326238,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
maria-b-3pc-viscouse-embroidered-with-chiffon-embroidered-dupatta-bic-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/WhatsAppImage2024-02-09at6.09.43PM_1.jpg?v=1738326238,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,
aisling-3pc-dhanak-embroidered-with-dhanak-print-shawl-bic-3203,Rare-3Pc Dhanak Embroidered With Dhanak Print Shawl -3203,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Dhanak Embroidered Shirt</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1""> Dhanak Embroidered Sleevs</span></li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Dhanak Print<span> </span></span><span data-mce-fragment=""1""> Shawl</span>
</li>
<li data-mce-fragment=""1"">Dhanak<span> </span><span data-mce-fragment=""1"">Embroidered</span><span> </span>Trouser</li>
</ul> This rare-3pc dhanak embroidered with dhanak print shawl -3203 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,clothing,"'-3203, Bridal & Beyond, DHANAK, EMBROIDERED, Lawn Luxe 2025, PRINT, RARE-3PC, SHAWL, Summer New Arrival, WITH",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3499.00,10000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/ebf65292-b7e2-4b01-bdc7-92459ed54e24_d410d34f-53ee-4432-a49b-82d11be5d0634.webp?v=1738326239,1,"An elegant rare-3pc dhanak embroidered with dhanak print shawl -3203, perfect for Pakistani fashion and trending events.",false,RARE-3PC DHANAK EMBROIDERED WITH DHANAK PRINT SHAWL -3203 Price in Pakistan,"Discover the latest RARE-3PC DHANAK EMBROIDERED WITH DHANAK PRINT SHAWL -3203 for every occasion. Stylish, premium-quality Pakistani outfits available now!",5388,,adult,,,,,,,,,,,kg,,,true,,,true,,,active
aisling-3pc-dhanak-embroidered-with-dhanak-print-shawl-bic-3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/67ea8c76-417a-428f-b82f-3c22bc0e953a_5f82cfb4-a6e1-4e73-95ea-1ae6a6a69f975.webp?v=1738326239,2,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
aisling-3pc-dhanak-embroidered-with-dhanak-print-shawl-bic-3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/4e265712-f727-4c5e-9789-2b5e54928baa_38d77dd3-8084-45df-a8e6-5dd24ee506056.webp?v=1738326239,3,"An elegant latest design, perfect for Pakistani fashion and trending events.",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-dhanak-embroidered-shirt-with-bamber-chiffon-embroiderd-dupatta-bic-3143,Rare - 3Pc Dhanak Embroidered Shirt With Bamber Chiffon Embroiderd Dupatta-3143,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Dhanak Heavy Embroidered Shirt</li>
<li data-mce-fragment=""1""><span>Dhanak Embroidered  SLEEVES</span></li>
<li data-mce-fragment=""1"">Chiffon Embroidered dupatta</li>
<li data-mce-fragment=""1"">Plain Dhanak Trouser</li>
<li data-mce-fragment=""1"">Dhanak Back</li>
</ul>
<p data-mce-fragment=""1""> <span data-mce-fragment=""1"">Unstitched.</span></p>",RARE STORE,Uncategorized,clothing,JAZMIN,true,Title,Default Title,,,,,,,,,0.0,,-7,deny,manual,3699.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/Design9-1_1800x1800_1_4_25ddf330-681d-4e42-aaaa-afa648c9ad031.webp?v=1738326240,1,"",false,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
jazmin-3pc-dhanak-embroidered-shirt-with-bamber-chiffon-embroiderd-dupatta-bic-3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/Design9-2_1800x1800_1_5_515db2a9-d7db-42a2-b536-8a3daf0bbb9e2.webp?v=1738326240,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,
jazmin-3pc-dhanak-embroidered-with-couture-wool-print-shawl-3200,Rare 3Pc Dhanak Embroidered With Couture Wool Print Shawl -3200,"<p><span>Dhanak Embroidered Shirt</span><br><br><span>Dhanak  Embroidered Sleeves</span><br><br><span>Couture Wool Print Shawl</span><br><br><span>Dhanak  Trouser</span></p> This rare 3pc dhanak embroidered with couture wool print shawl -3200 is a timeless addition to your wardrobe. It features exquisite embroidery and high-quality fabrics, perfect for both casual and formal wear.",RARE STORE,Uncategorized,clothing,"'-3200, 3PC, Bridal & Beyond, COUTURE, Designer Picks, DHANAK, EMBROIDERED, Organza, PRINT, RARE, SHAWL, WITH, WOOL",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3699.00,8000.00,true,false,,https://cdn.shopify.com/s/files/1/0898/2898/3148/files/7_5581c33e-7cf8-4967-a911-d41f031bc78f1.webp?v=1738326241,1,"An elegant rare 3pc dhanak embroidered with couture wool print shawl -3200, perfect for Pakistani fashion and trending events.",false,RARE 3PC DHANAK EMBROIDERED WITH COUTURE WOOL PRINT SHAWL -3200 Price in Pakistan,"Discover the latest RARE 3PC DHANAK EMBROIDERED WITH COUTURE WOOL PRINT SHAWL -3200 for every occasion. Stylish, premium-quality Pakistani outfits available now!",,,,,,,,,,,,,,kg,,,true,,,true,,,active
